-1.20706574938542	0.485226820569252	1	1
0.27742924211066	0.696768778564913	2	2
1.08444117668306	0.185513915583057	2	3
-2.34569770262935	0.700733515544461	1	1
0.42912468881105	0.311681028661359	2	2
0.506055892157574	0.760462361967838	2	2
-0.574739960134649	1.84246362620766	3	2
-0.546631855784187	1.1123628412626	1	2
-0.564451999093283	0.0326639575014441	2	3
-0.890037829044104	-1.11444896479736	2	2
-0.477192699753547	0.418057822385083	1	3
-0.998386444859704	-0.400235237343163	2	1
-0.77625389463799	1.49349310261748	1	2
0.0644588172762694	-1.60708093984972	1	3
0.959494058970771	-0.415751788401515	2	3
-0.110285494390774	0.42200837321742	2	1
-0.511009505806642	-0.151736536534977	3	2
-0.911195416629811	-0.60615111526422	2	1
-0.83717168026894	-0.304721068966714	2	3
2.41583517848934	0.629536099884472	2	2
0.134088220152031	0.895171980275539	1	2
-0.490685896690943	0.660212631820405	2	2
-0.440547872353227	2.27348352044748	2	2
0.459589441005854	1.17349757263239	2	2
-0.693720246937476	0.287709728313787	2	2
-1.44820491038647	-0.659770093821306	2	2
0.574755720900728	2.91914013071762	3	2
-1.02365572296388	0.677415500438328	2	1
-0.0151383003641817	-0.684320344136007	1	2
-0.935948601168394	0.186492083080971	3	3
1.10229754620026	-0.324393300483657	1	2
-0.475593078869057	-0.274704218225806	1	2
-0.709440037512506	-0.933503340589868	1	3
-0.501258060594761	0.116845344986082	1	1
-1.6290934690787	0.319160238648117	2	3
-1.16761926209419	-1.07754212275943	3	3
-2.18003964894867	-3.23315213292314	3	3
-1.34099319210003	-0.254874652654534	3	3
-0.294293858763713	0.0295178303214797	1	1
-0.46589754040611	0.594273774110513	2	2
1.44949626528713	0.0591351681787969	2	2
-1.06864272367458	0.413398894737046	2	3
-0.855364633737507	-1.09777217457042	2	3
-0.280623001957454	0.711175257270441	1	3
-0.994340076295665	0.718888729854143	1	1
-0.968514317872049	0.251651069028968	3	3
-1.10731819264177	1.35727443615177	2	2
-1.25198588563894	0.404468471278607	2	1
-0.523828118987356	0.264364269837939	2	3
-0.4968499572667	0.268043904143697	3	1
-1.80603125680195	0.436930577039483	2	3
-0.582075924689333	1.06012390548736	3	3
-1.10888962442678	0.452190396528715	3	3
-1.01496200949201	0.663198615687065	2	2
-0.162309523556819	-1.13637355399084	3	3
0.563055818994517	-0.370497517092117	2	2
1.64781747281506	1.47696958979247	1	2
-0.773353423943695	-1.22390375051376	1	3
1.6059096288573	0.258068387396106	2	2
-1.15780854769441	0.405002805433517	3	1
0.656588464332807	0.97580332180945	2	1
2.54899107071786	-0.348876736539909	1	2
-0.0347603898038376	0.158625439491262	2	1
-0.669633579661958	-1.76325506654115	2	3
-0.00760475571097463	0.338596047099905	1	3
1.77708444814343	-0.666565029559273	1	1
-1.13860773675091	-0.238646624327644	1	3
1.36782717942326	-1.18776528245719	1	3
1.32956479078236	0.384935321768578	1	2
0.336472797203817	0.66657951565448	2	1
0.00689283844195796	-0.304613889457735	3	2
-0.455468738161428	1.8250110640863	3	2
-0.366523932873933	0.670559370567588	2	1
0.648286567503148	0.948632573255153	2	2
2.07027086133094	2.04940300167091	2	2
-0.15339841246697	-0.651113609237535	2	1
-1.39070094670149	0.808619272846294	2	1
-0.723581777110154	0.986580613954563	3	2
0.258261762167853	-0.00617079609070003	3	1
-0.317059114961199	0.319052357931912	1	3
-0.177789957664294	-1.01182190274184	1	3
-0.169994076854541	0.470167547726389	3	3
-1.37230188587669	-0.700970331629098	1	1
-0.173787170414033	0.813682862526491	2	1
0.850232257121884	-0.811430783992772	2	3
0.697608711668253	0.31939748709946	3	1
0.549997351091101	-0.846522653163624	1	1
-0.402731975447623	-0.245763179128733	1	3
-0.191593770478477	-1.55285901110546	2	1
-1.19452787960251	0.128434032925753	3	3
-0.0531588187433239	0.985443389404868	3	1
0.255196000995833	0.183247523067191	1	2
1.70596400724007	-1.76622921343046	3	2
1.00151325236345	-0.620533696615944	1	2
-0.49558344300146	1.65604303699874	1	2
0.355550296999749	1.80980538558388	2	2
-1.13460804353385	-1.17503676801214	3	2
0.878203626952292	-0.366703258827641	2	1
0.972916753376122	0.353625448927287	3	2
2.12111710537568	0.319156220867898	3	2
0.414523534374986	-0.579956989019402	3	1
-0.47471847352936	-0.953278701946907	1	2
0.0659934937044614	-0.179428586945621	3	3
-0.502477782393866	1.0098082149443	2	3
-0.825998587129336	0.0236266149214088	3	3
0.166989279752984	-0.649028219583901	2	3
-0.896264626244759	-0.504374222048191	1	3
0.168185387655757	1.61439149545836	2	1
0.354968261014855	-0.446959811255663	2	2
-0.0521051168711336	0.763176761113315	2	3
-0.195934618716253	1.4717186861858	1	2
-0.64906975160576	0.443664903687416	1	2
-1.10976723139873	-0.421721870070189	2	3
0.849274202655058	-0.0400016262060736	3	2
